,word,char0,char1,char2,char3,char4,score
164809,kines,k,i,n,e,s,0.5108949416342411
118078,foxes,f,o,x,e,s,0.5108949416342411
38410,boree,b,o,r,e,e,0.510894941634241
362145,wakes,w,a,k,e,s,0.510894941634241
191861,monel,m,o,n,e,l,0.510894941634241
278036,santa,s,a,n,t,a,0.5105058365758753
116760,forel,f,o,r,e,l,0.5105058365758753
77003,darns,d,a,r,n,s,0.5105058365758753
160303,janet,j,a,n,e,t,0.5105058365758752
111142,femes,f,e,m,e,s,0.5101167315175096
81088,deneb,d,e,n,e,b,0.5101167315175095
283127,seels,s,e,e,l,s,0.5097276264591438
226350,paren,p,a,r,e,n,0.5097276264591438
92926,drees,d,r,e,e,s,0.5097276264591437
19856,arles,a,r,l,e,s,0.5097276264591437
226519,paris,p,a,r,i,s,0.5093385214007781
278487,sarip,s,a,r,i,p,0.5093385214007781
297222,songs,s,o,n,g,s,0.5093385214007781
110752,feces,f,e,c,e,s,0.5093385214007781
227606,pated,p,a,t,e,d,0.5093385214007781
191470,molet,m,o,l,e,t,0.509338521400778
180569,marts,m,a,r,t,s,0.509338521400778
193001,mooed,m,o,o,e,d,0.509338521400778
115644,foals,f,o,a,l,s,0.5089494163424123
276763,saiid,s,a,i,i,d,0.5089494163424122
365742,wiles,w,i,l,e,s,0.5089494163424122
37527,boled,b,o,l,e,d,0.5089494163424121
226041,paras,p,a,r,a,s,0.5085603112840467
166086,korec,k,o,r,e,c,0.5085603112840464
177986,mairs,m,a,i,r,s,0.5085603112840464
208706,noses,n,o,s,e,s,0.5085603112840464
23538,aures,a,u,r,e,s,0.5081712062256808
29560,bears,b,e,a,r,s,0.5081712062256807
181770,means,m,e,a,n,s,0.5081712062256807
277010,salic,s,a,l,i,c,0.5081712062256807
110075,farts,f,a,r,t,s,0.507782101167315
323331,tides,t,i,d,e,s,0.507782101167315
38197,boons,b,o,o,n,s,0.5077821011673149
38538,borts,b,o,r,t,s,0.5077821011673149
312918,supes,s,u,p,e,s,0.5073929961089493
323785,times,t,i,m,e,s,0.5073929961089493
124911,giles,g,i,l,e,s,0.5073929961089493
44784,calas,c,a,l,a,s,0.5073929961089492
94721,eared,e,a,r,e,d,0.5073929961089492
227647,pater,p,a,t,e,r,0.5070038910505835
121247,galet,g,a,l,e,t,0.5070038910505834
109346,fairs,f,a,i,r,s,0.5070038910505834
175274,lored,l,o,r,e,d,0.5070038910505834
228526,peats,p,e,a,t,s,0.5070038910505834
177866,mails,m,a,i,l,s,0.5066147859922178
80450,demes,d,e,m,e,s,0.5066147859922177
277371,salus,s,a,l,u,s,0.5062256809338519
196824,napes,n,a,p,e,s,0.5062256809338519
197493,naves,n,a,v,e,s,0.5062256809338519
362026,wains,w,a,i,n,s,0.5062256809338519
314966,tacet,t,a,c,e,t,0.5062256809338519
227610,patel,p,a,t,e,l,0.5058365758754862
195690,mures,m,u,r,e,s,0.5058365758754862
260002,raias,r,a,i,a,s,0.5058365758754862
9229,aloes,a,l,o,e,s,0.5054474708171205
115824,foins,f,o,i,n,s,0.5054474708171204
293923,sleet,s,l,e,e,t,0.5054474708171204
298109,sowed,s,o,w,e,d,0.5054474708171204
189251,mises,m,i,s,e,s,0.5054474708171204
134548,hazes,h,a,z,e,s,0.5050583657587547
109259,fails,f,a,i,l,s,0.5050583657587547
233516,phies,p,h,i,e,s,0.5050583657587546
37451,boils,b,o,i,l,s,0.5050583657587546
38877,bouet,b,o,u,e,t,0.5050583657587546
273536,roars,r,o,a,r,s,0.5050583657587546
276753,sayee,s,a,y,e,e,0.5050583657587546
121036,gains,g,a,i,n,s,0.504669260700389
264094,redes,r,e,d,e,s,0.504669260700389
282980,seder,s,e,d,e,r,0.5046692607003889
28497,based,b,a,s,e,d,0.5046692607003889
180116,maris,m,a,r,i,s,0.5042801556420232
181071,mated,m,a,t,e,d,0.5042801556420231
77042,darts,d,a,r,t,s,0.5042801556420231
297949,sours,s,o,u,r,s,0.5042801556420231
325245,toled,t,o,l,e,d,0.504280155642023
226871,parrs,p,a,r,r,s,0.5038910505836575
260542,ranee,r,a,n,e,e,0.5038910505836574
175680,loxes,l,o,x,e,s,0.5038910505836574
63765,comet,c,o,m,e,t,0.5038910505836574
44511,caged,c,a,g,e,d,0.5038910505836572
75763,cutes,c,u,t,e,s,0.5035019455252917
179803,maras,m,a,r,a,s,0.5035019455252917
143686,hopes,h,o,p,e,s,0.5035019455252916
317551,tears,t,e,a,r,s,0.5035019455252916
175275,lorel,l,o,r,e,l,0.5035019455252916
174877,loner,l,o,n,e,r,0.5035019455252916
122986,gazes,g,a,z,e,s,0.503112840466926
179342,manis,m,a,n,i,s,0.503112840466926
103880,ernes,e,r,n,e,s,0.5031128404669258
285239,sends,s,e,n,d,s,0.5031128404669258
265607,reges,r,e,g,e,s,0.5031128404669258
326350,torts,t,o,r,t,s,0.5031128404669258
283674,semel,s,e,m,e,l,0.5031128404669258
267627,renet,r,e,n,e,t,0.5031128404669258
325734,toons,t,o,o,n,s,0.5031128404669258
44321,cader,c,a,d,e,r,0.5031128404669258
298112,sower,s,o,w,e,r,0.5031128404669258
193923,motet,m,o,t,e,t,0.5031128404669258
77594,deans,d,e,a,n,s,0.5031128404669258
76450,daler,d,a,l,e,r,0.5031128404669257
326490,totem,t,o,t,e,m,0.5031128404669257
278482,sarif,s,a,r,i,f,0.5027237354085602
366578,wites,w,i,t,e,s,0.5027237354085602
292416,siros,s,i,r,o,s,0.5027237354085602
110251,fated,f,a,t,e,d,0.5027237354085601
38447,boris,b,o,r,i,s,0.5027237354085601
47889,cards,c,a,r,d,s,0.5027237354085601
243474,porns,p,o,r,n,s,0.5023346303501944
178902,manas,m,a,n,a,s,0.5023346303501944
297835,souls,s,o,u,l,s,0.5023346303501944
316664,taros,t,a,r,o,s,0.5023346303501944
316565,tareq,t,a,r,e,q,0.5023346303501944
132495,hajes,h,a,j,e,s,0.5023346303501944
28528,baser,b,a,s,e,r,0.5023346303501943
283592,sells,s,e,l,l,s,0.5023346303501943
127221,goats,g,o,a,t,s,0.5023346303501943
278279,saraf,s,a,r,a,f,0.5019455252918288
38336,boras,b,o,r,a,s,0.5019455252918287
181091,mater,m,a,t,e,r,0.5019455252918286
50168,cavea,c,a,v,e,a,0.5019455252918286
298110,sowel,s,o,w,e,l,0.5019455252918286
274201,rooed,r,o,o,e,d,0.5019455252918286
175636,lowes,l,o,w,e,s,0.5019455252918286
170081,leges,l,e,g,e,s,0.5019455252918286
181842,meats,m,e,a,t,s,0.5019455252918285
369597,zoaea,z,o,a,e,a,0.5015564202334629
45630,camel,c,a,m,e,l,0.5015564202334628
317481,teals,t,e,a,l,s,0.5015564202334628
114877,floes,f,l,o,e,s,0.5015564202334628
223830,palew,p,a,l,e,w,0.5015564202334627
44522,cager,c,a,g,e,r,0.5015564202334627
38279,boots,b,o,o,t,s,0.5015564202334627
160398,japes,j,a,p,e,s,0.5011673151750972
276704,sagos,s,a,g,o,s,0.5011673151750972
278534,sarra,s,a,r,r,a,0.5011673151750972
278087,sapek,s,a,p,e,k,0.501167315175097
324897,toads,t,o,a,d,s,0.5011673151750969
209949,oaves,o,a,v,e,s,0.5007782101167313
94441,dures,d,u,r,e,s,0.5007782101167313
277234,salps,s,a,l,p,s,0.5007782101167313
57651,cinel,c,i,n,e,l,0.5007782101167313
260663,rants,r,a,n,t,s,0.5007782101167313
296329,sofer,s,o,f,e,r,0.5007782101167313
313363,sured,s,u,r,e,d,0.5007782101167313
297527,sorbs,s,o,r,b,s,0.5007782101167313
45361,calls,c,a,l,l,s,0.5007782101167313
175046,looed,l,o,o,e,d,0.5007782101167312
110704,feats,f,e,a,t,s,0.5003891050583655
325165,toils,t,o,i,l,s,0.5003891050583655
92412,dozes,d,o,z,e,s,0.5003891050583655
276862,saith,s,a,i,t,h,0.5003891050583655
167454,lairs,l,a,i,r,s,0.4999999999999997
362091,waits,w,a,i,t,s,0.49999999999999967
122132,gareh,g,a,r,e,h,0.49961089494163413
179946,marek,m,a,r,e,k,0.4996108949416341
76913,daren,d,a,r,e,n,0.499610894941634
169637,leans,l,e,a,n,s,0.499610894941634
94156,dunes,d,u,n,e,s,0.49961089494163397
68284,cools,c,o,o,l,s,0.49961089494163397
260057,rails,r,a,i,l,s,0.4992217898832683
77169,dated,d,a,t,e,d,0.49922178988326826
38705,botel,b,o,t,e,l,0.49922178988326815
161040,jetes,j,e,t,e,s,0.49883268482490245
200695,nodes,n,o,d,e,s,0.49883268482490245
293885,sleep,s,l,e,e,p,0.49844357976653686
313372,surer,s,u,r,e,r,0.49844357976653675
121067,gaits,g,a,i,t,s,0.4984435797665367
174757,loins,l,o,i,n,s,0.4984435797665367
331533,trues,t,r,u,e,s,0.4984435797665367
200869,nomes,n,o,m,e,s,0.4984435797665367
290576,silts,s,i,l,t,s,0.49844357976653664
6708,aides,a,i,d,e,s,0.49805447470817105
273232,rises,r,i,s,e,s,0.498054474708171
179087,manei,m,a,n,e,i,0.498054474708171
326488,toted,t,o,t,e,d,0.4980544747081709
296276,sodas,s,o,d,a,s,0.4976653696498053
356959,vaned,v,a,n,e,d,0.49766536964980523
226426,pareu,p,a,r,e,u,0.4972762645914396
326045,toras,t,o,r,a,s,0.49727626459143953
176344,lures,l,u,r,e,s,0.49727626459143953
296954,somas,s,o,m,a,s,0.49727626459143953
275644,runes,r,u,n,e,s,0.49727626459143953
121194,galea,g,a,l,e,a,0.4972762645914395
292347,sirex,s,i,r,e,x,0.4972762645914395
193508,morns,m,o,r,n,s,0.4972762645914395
314806,tabet,t,a,b,e,t,0.4972762645914394
203652,nonet,n,o,n,e,t,0.4972762645914394
241532,poled,p,o,l,e,d,0.49727626459143937
235731,pians,p,i,a,n,s,0.49688715953307383
180243,marls,m,a,r,l,s,0.4968871595330738
133893,harns,h,a,r,n,s,0.4968871595330738
77179,dater,d,a,t,e,r,0.4968871595330737
292463,sisel,s,i,s,e,l,0.4968871595330737
260988,rated,r,a,t,e,d,0.4968871595330737
69007,corey,c,o,r,e,y,0.49688715953307366
360916,voces,v,o,c,e,s,0.49688715953307366
26735,balas,b,a,l,a,s,0.49688715953307366
69945,cosed,c,o,s,e,d,0.4968871595330736
325803,toots,t,o,o,t,s,0.49688715953307355
323947,tinea,t,i,n,e,a,0.4964980544747081
362728,warns,w,a,r,n,s,0.496498054474708
333159,twaes,t,w,a,e,s,0.4964980544747079
316350,tapet,t,a,p,e,t,0.4964980544747079
228481,pears,p,e,a,r,s,0.4964980544747079
277646,sanct,s,a,n,c,t,0.4964980544747079
29171,batts,b,a,t,t,s,0.49649805447470785
243160,poons,p,o,o,n,s,0.4961089494163422
243730,ports,p,o,r,t,s,0.49610894941634215
176204,lunes,l,u,n,e,s,0.49610894941634215
51047,cents,c,e,n,t,s,0.4961089494163421
16606,aotea,a,o,t,e,a,0.49571984435797656
260587,ranis,r,a,n,i,s,0.4957198443579765
276538,saeta,s,a,e,t,a,0.49571984435797645
48116,carks,c,a,r,k,s,0.49571984435797645
143325,honed,h,o,n,e,d,0.49571984435797645
168816,lated,l,a,t,e,d,0.49571984435797645
229210,pekes,p,e,k,e,s,0.4957198443579764
65737,coney,c,o,n,e,y,0.4957198443579764
326503,toter,t,o,t,e,r,0.49571984435797634
91038,doits,d,o,i,t,s,0.4957198443579763
109966,farls,f,a,r,l,s,0.4953307392996108
276890,sakis,s,a,k,i,s,0.4953307392996107
187580,mimes,m,i,m,e,s,0.4953307392996107
292890,skees,s,k,e,e,s,0.4953307392996107
128072,gored,g,o,r,e,d,0.49494163424124493
288179,shied,s,h,i,e,d,0.4949416342412448
241564,poler,p,o,l,e,r,0.4949416342412448
63478,colts,c,o,l,t,s,0.49494163424124477
228428,peals,p,e,a,l,s,0.49455252918287923
260997,rater,r,a,t,e,r,0.4945525291828792
183742,mered,m,e,r,e,d,0.4945525291828792
160442,jared,j,a,r,e,d,0.4945525291828792
50419,ceils,c,e,i,l,s,0.4945525291828791
332230,tules,t,u,l,e,s,0.4945525291828791
46792,caped,c,a,p,e,d,0.49455252918287906
72928,cried,c,r,i,e,d,0.49455252918287906
50177,caved,c,a,v,e,d,0.49455252918287906
112275,fides,f,i,d,e,s,0.4941634241245135
224795,panos,p,a,n,o,s,0.4941634241245135
209887,oared,o,a,r,e,d,0.4941634241245134
129616,grees,g,r,e,e,s,0.49416342412451336
167857,lanas,l,a,n,a,s,0.4937743190661477
142049,hoars,h,o,a,r,s,0.4937743190661476
290260,silen,s,i,l,e,n,0.49377431906614755
286740,sever,s,e,v,e,r,0.49377431906614755
143386,honer,h,o,n,e,r,0.4933852140077819
168843,later,l,a,t,e,r,0.4933852140077819
260990,ratel,r,a,t,e,l,0.4933852140077819
169777,lebes,l,e,b,e,s,0.49338521400778185
71510,covet,c,o,v,e,t,0.49338521400778185
315170,taels,t,a,e,l,s,0.4929961089494162
112143,fices,f,i,c,e,s,0.4929961089494162
315625,talis,t,a,l,i,s,0.4929961089494161
136063,hemes,h,e,m,e,s,0.4929961089494161
142366,hokes,h,o,k,e,s,0.4929961089494161
43917,caber,c,a,b,e,r,0.49299610894941603
108957,facet,f,a,c,e,t,0.49260700389105044
128074,gorer,g,o,r,e,r,0.4926070038910504
276861,saite,s,a,i,t,e,0.49260700389105033
290254,silas,s,i,l,a,s,0.49260700389105033
356686,valet,v,a,l,e,t,0.49260700389105033
317458,teaey,t,e,a,e,y,0.49260700389105033
288204,shier,s,h,i,e,r,0.4926070038910503
26829,balei,b,a,l,e,i,0.4926070038910503
276568,safen,s,a,f,e,n,0.49221789883268463
183753,merer,m,e,r,e,r,0.49221789883268463
276962,salat,s,a,l,a,t,0.4922178988326846
315551,talas,t,a,l,a,s,0.4922178988326846
27886,bards,b,a,r,d,s,0.4922178988326846
60678,clues,c,l,u,e,s,0.4922178988326846
286066,seric,s,e,r,i,c,0.4922178988326846
46806,caper,c,a,p,e,r,0.4922178988326845
72930,crier,c,r,i,e,r,0.4922178988326845
50188,caver,c,a,v,e,r,0.4922178988326845
37292,boget,b,o,g,e,t,0.49221789883268446
114379,flees,f,l,e,e,s,0.49182879377431893
128438,goxes,g,o,x,e,s,0.4918287937743189
144554,howes,h,o,w,e,s,0.4918287937743189
132570,haled,h,a,l,e,d,0.49182879377431876
285888,serac,s,e,r,a,c,0.4914396887159531
127713,goner,g,o,n,e,r,0.4914396887159531
51244,ceras,c,e,r,a,s,0.49143968871595306
29027,batis,b,a,t,i,s,0.49143968871595306
44332,cadew,c,a,d,e,w,0.49143968871595306
362181,waled,w,a,l,e,d,0.491439688715953
288180,shiel,s,h,i,e,l,0.491439688715953
183744,merel,m,e,r,e,l,0.49105058365758736
163180,karel,k,a,r,e,l,0.49105058365758736
193090,moons,m,o,o,n,s,0.4910505836575873
229168,peins,p,e,i,n,s,0.4910505836575873
33825,bikes,b,i,k,e,s,0.4910505836575873
27378,bands,b,a,n,d,s,0.49105058365758725
50182,cavel,c,a,v,e,l,0.49105058365758725
193764,morts,m,o,r,t,s,0.49105058365758725
46793,capel,c,a,p,e,l,0.49105058365758725
38207,boors,b,o,o,r,s,0.4910505836575872
289743,sided,s,i,d,e,d,0.4906614785992216
160197,jakes,j,a,k,e,s,0.49066147859922155
134024,harts,h,a,r,t,s,0.49066147859922155
68206,cooey,c,o,o,e,y,0.49066147859922143
49133,casts,c,a,s,t,s,0.49066147859922143
180295,maros,m,a,r,o,s,0.4902723735408559
324484,tired,t,i,r,e,d,0.49027237354085584
85859,dimes,d,i,m,e,s,0.4902723735408558
362845,warts,w,a,r,t,s,0.4902723735408558
27058,balls,b,a,l,l,s,0.4902723735408558
62689,colen,c,o,l,e,n,0.49027237354085573
367281,wooed,w,o,o,e,d,0.49027237354085573
165790,koans,k,o,a,n,s,0.4898832684824901
237451,pipes,p,i,p,e,s,0.4898832684824901
127189,goals,g,o,a,l,s,0.4898832684824901
123528,genet,g,e,n,e,t,0.48988326848249003
214714,ornes,o,r,n,e,s,0.48988326848249003
132436,hairs,h,a,i,r,s,0.48988326848249003
110611,fears,f,e,a,r,s,0.48988326848249003
191454,moler,m,o,l,e,r,0.48988326848249
26283,bagel,b,a,g,e,l,0.48988326848249
315887,tamed,t,a,m,e,d,0.48988326848249
279267,sazen,s,a,z,e,n,0.48949416342412433
279069,savey,s,a,v,e,y,0.4894941634241243
181729,meals,m,e,a,l,s,0.4894941634241243
117711,forts,f,o,r,t,s,0.4894941634241243
84771,dices,d,i,c,e,s,0.4894941634241243
133431,hants,h,a,n,t,s,0.4894941634241243
294247,slits,s,l,i,t,s,0.4894941634241242
132576,haler,h,a,l,e,r,0.4894941634241242
362043,wairs,w,a,i,r,s,0.48949416342412416
179482,manos,m,a,n,o,s,0.4891050583657586
94779,earns,e,a,r,n,s,0.48910505836575857
323951,tined,t,i,n,e,d,0.48910505836575857
91656,doree,d,o,r,e,e,0.4891050583657585
178369,malee,m,a,l,e,e,0.4891050583657585
62631,colas,c,o,l,a,s,0.4891050583657585
363521,weans,w,e,a,n,s,0.4891050583657585
362183,waler,w,a,l,e,r,0.48910505836575846
362493,wants,w,a,n,t,s,0.48910505836575846
110016,faros,f,a,r,o,s,0.48871595330739287
244689,poter,p,o,t,e,r,0.4887159533073928
48702,carus,c,a,r,u,s,0.48871595330739276
127574,golet,g,o,l,e,t,0.4887159533073927
272655,rides,r,i,d,e,s,0.4883268482490271
289775,sider,s,i,d,e,r,0.48832684824902706
160213,jalet,j,a,l,e,t,0.488326848249027
319455,terns,t,e,r,n,s,0.488326848249027
191319,moils,m,o,i,l,s,0.488326848249027
277250,salta,s,a,l,t,a,0.48832684824902695
283102,seeds,s,e,e,d,s,0.48832684824902695
116073,fonts,f,o,n,t,s,0.48832684824902695
61045,coarb,c,o,a,r,b,0.4883268482490269
227607,patee,p,a,t,e,e,0.48793774319066135
272954,rimes,r,i,m,e,s,0.4879377431906613
132339,hails,h,a,i,l,s,0.4879377431906613
324503,tirer,t,i,r,e,r,0.4879377431906613
91410,donee,d,o,n,e,e,0.48793774319066124
367282,wooer,w,o,o,e,r,0.4879377431906612
296897,solus,s,o,l,u,s,0.4879377431906612
39959,brans,b,r,a,n,s,0.4879377431906612
278546,sarsa,s,a,r,s,a,0.48754863813229565
109762,fanos,f,a,n,o,s,0.4875486381322956
37963,bonos,b,o,n,o,s,0.4875486381322955
256214,pules,p,u,l,e,s,0.4875486381322955
362008,wails,w,a,i,l,s,0.4875486381322955
260298,ramet,r,a,m,e,t,0.4875486381322955
315899,tamer,t,a,m,e,r,0.48754863813229543
314741,taata,t,a,a,t,a,0.48754863813229543
40713,brief,b,r,i,e,f,0.4875486381322954
289587,sicer,s,i,c,e,r,0.4871595330739298
272519,rices,r,i,c,e,s,0.4871595330739298
20410,arses,a,r,s,e,s,0.48715953307392973
61698,coded,c,o,d,e,d,0.4871595330739297
91069,doled,d,o,l,e,d,0.48715953307392956
172356,limes,l,i,m,e,s,0.48677042801556397
115817,foils,f,o,i,l,s,0.48677042801556397
179088,maney,m,a,n,e,y,0.48677042801556397
167396,laics,l,a,i,c,s,0.48677042801556386
286841,sexed,s,e,x,e,d,0.48638132295719827
366452,wises,w,i,s,e,s,0.4863813229571982
323523,tikes,t,i,k,e,s,0.4863813229571982
287863,sheet,s,h,e,e,t,0.4863813229571982
83788,dexes,d,e,x,e,s,0.4863813229571982
290234,siket,s,i,k,e,t,0.4863813229571982
77617,dears,d,e,a,r,s,0.4863813229571981
289585,sicel,s,i,c,e,l,0.4859922178988325
293922,sleer,s,l,e,e,r,0.4859922178988325
162787,kains,k,a,i,n,s,0.4859922178988325
290542,sills,s,i,l,l,s,0.48599221789883246
223905,palis,p,a,l,i,s,0.48599221789883246
193916,moted,m,o,t,e,d,0.4859922178988324
178692,malts,m,a,l,t,s,0.4859922178988324
298236,spaed,s,p,a,e,d,0.4859922178988324
310340,suits,s,u,i,t,s,0.4859922178988324
91827,dorts,d,o,r,t,s,0.48599221789883235
134218,hated,h,a,t,e,d,0.48560311284046676
166878,lacet,l,a,c,e,t,0.4856031128404667
172804,linet,l,i,n,e,t,0.4856031128404667
179937,marcs,m,a,r,c,s,0.4856031128404667
180651,maser,m,a,s,e,r,0.48560311284046664
79906,dekes,d,e,k,e,s,0.4856031128404666
31707,bents,b,e,n,t,s,0.4856031128404666
278515,sarod,s,a,r,o,d,0.485214007782101
28078,barks,b,a,r,k,s,0.485214007782101
193302,moras,m,o,r,a,s,0.48521400778210094
223535,palas,p,a,l,a,s,0.48521400778210094
283662,semee,s,e,m,e,e,0.48521400778210094
289131,shred,s,h,r,e,d,0.4852140077821009
315250,tagel,t,a,g,e,l,0.4852140077821009
177798,maids,m,a,i,d,s,0.4852140077821009
37852,boney,b,o,n,e,y,0.48521400778210083
278281,sarah,s,a,r,a,h,0.48482490272373535
133564,haras,h,a,r,a,s,0.4848249027237353
310378,sulea,s,u,l,e,a,0.48482490272373524
35393,bizes,b,i,z,e,s,0.4848249027237352
48746,casas,c,a,s,a,s,0.4848249027237352
61717,coder,c,o,d,e,r,0.48482490272373513
193200,moots,m,o,o,t,s,0.4848249027237351
29410,beads,b,e,a,d,s,0.4848249027237351
77564,deals,d,e,a,l,s,0.4844357976653694
68966,cords,c,o,r,d,s,0.48443579766536937
63758,comer,c,o,m,e,r,0.48443579766536937
325720,tools,t,o,o,l,s,0.48443579766536937
286792,sewed,s,e,w,e,d,0.48443579766536937
37660,bolts,b,o,l,t,s,0.48443579766536926
111953,fiats,f,i,a,t,s,0.48404669260700367
44307,cadee,c,a,d,e,e,0.48404669260700367
27522,banks,b,a,n,k,s,0.48404669260700367
326187,toros,t,o,r,o,s,0.48404669260700367
271683,rexes,r,e,x,e,s,0.48404669260700367
191773,monas,m,o,n,a,s,0.48404669260700367
44672,caked,c,a,k,e,d,0.4840466926070036
38561,boser,b,o,s,e,r,0.4840466926070036
261993,rears,r,e,a,r,s,0.48404669260700356
122723,gated,g,a,t,e,d,0.48365758754863797
166083,korea,k,o,r,e,a,0.48365758754863797
298241,spaer,s,p,a,e,r,0.48365758754863786
193921,moter,m,o,t,e,r,0.48365758754863786
37075,bobet,b,o,b,e,t,0.4836575875486378
61066,coart,c,o,a,r,t,0.4836575875486378
134227,hater,h,a,t,e,r,0.4832684824902722
278949,saunt,s,a,u,n,t,0.4832684824902722
223107,paiks,p,a,i,k,s,0.4832684824902722
48470,carps,c,a,r,p,s,0.48326848249027216
113585,fives,f,i,v,e,s,0.48326848249027216
283392,seker,s,e,k,e,r,0.4832684824902721
134980,heats,h,e,a,t,s,0.4832684824902721
327664,trans,t,r,a,n,s,0.4832684824902721
116243,foots,f,o,o,t,s,0.48326848249027204
297647,sorra,s,o,r,r,a,0.48287937743190645
123438,genep,g,e,n,e,p,0.48287937743190645
111914,fezes,f,e,z,e,s,0.4828793774319064
301443,spues,s,p,u,e,s,0.4828793774319064
363105,water,w,a,t,e,r,0.48287937743190634
50263,cawed,c,a,w,e,d,0.48287937743190634
169672,lears,l,e,a,r,s,0.4828793774319063
194899,mules,m,u,l,e,s,0.48249027237354064
165196,kites,k,i,t,e,s,0.48249027237354064
175092,loons,l,o,o,n,s,0.4824902723735406
193918,motel,m,o,t,e,l,0.4824902723735406
32306,beset,b,e,s,e,t,0.48249027237354053
134222,hatel,h,a,t,e,l,0.48210116731517494
236988,pined,p,i,n,e,d,0.48210116731517494
222575,paced,p,a,c,e,d,0.48210116731517494
121840,ganev,g,a,n,e,v,0.48210116731517494
261790,reals,r,e,a,l,s,0.4821011673151749
286795,sewer,s,e,w,e,r,0.48210116731517483
176596,maana,m,a,a,n,a,0.4817120622568092
36773,blues,b,l,u,e,s,0.4817120622568091
44677,caker,c,a,k,e,r,0.48171206225680907
273497,roads,r,o,a,d,s,0.48171206225680907
223000,paged,p,a,g,e,d,0.48171206225680907
40050,brats,b,r,a,t,s,0.48171206225680896
40728,brier,b,r,i,e,r,0.48171206225680896
122738,gater,g,a,t,e,r,0.4813229571984434
311177,sunns,s,u,n,n,s,0.4813229571984434
283119,seeks,s,e,e,k,s,0.48132295719844337
315436,taint,t,a,i,n,t,0.4813229571984433
25485,babel,b,a,b,e,l,0.4813229571984433
282885,sects,s,e,c,t,s,0.48132295719844326
37262,boers,b,o,e,r,s,0.48132295719844326
273898,roils,r,o,i,l,s,0.4809338521400776
285886,serab,s,e,r,a,b,0.4809338521400776
57851,cions,c,i,o,n,s,0.4809338521400776
91680,doris,d,o,r,i,s,0.48093385214007756
91894,doted,d,o,t,e,d,0.48093385214007756
137051,herem,h,e,r,e,m,0.48093385214007756
319086,tents,t,e,n,t,s,0.4809338521400775
266847,relet,r,e,l,e,t,0.4809338521400775
145754,yarer,y,a,r,e,r,0.4805447470817119
6892,aired,a,i,r,e,d,0.4805447470817119
20036,arneb,a,r,n,e,b,0.48054474708171185
226322,pards,p,a,r,d,s,0.48054474708171185
260872,rased,r,a,s,e,d,0.4805447470817118
174082,loads,l,o,a,d,s,0.48054474708171174
238473,pixes,p,i,x,e,s,0.4801556420233462
227626,paten,p,a,t,e,n,0.48015564202334615
27988,baric,b,a,r,i,c,0.4801556420233461
28119,barms,b,a,r,m,s,0.4801556420233461
48002,carib,c,a,r,i,b,0.48015564202334604
241228,poets,p,o,e,t,s,0.48015564202334604
28861,basts,b,a,s,t,s,0.480155642023346
236995,piner,p,i,n,e,r,0.4797665369649804
163047,kaneh,k,a,n,e,h,0.4797665369649804
291842,sinks,s,i,n,k,s,0.4797665369649804
222580,pacer,p,a,c,e,r,0.4797665369649804
276317,sacks,s,a,c,k,s,0.4797665369649804
50001,cauls,c,a,u,l,s,0.47976653696498034
292163,siped,s,i,p,e,d,0.4797665369649803
181342,matts,m,a,t,t,s,0.4797665369649803
91427,donis,d,o,n,i,s,0.4797665369649803
90302,dives,d,i,v,e,s,0.4797665369649803
287784,sheep,s,h,e,e,p,0.47937743190661464
325024,todea,t,o,d,e,a,0.47937743190661464
290548,silos,s,i,l,o,s,0.4793774319066146
316155,tanks,t,a,n,k,s,0.4793774319066146
306137,stret,s,t,r,e,t,0.4793774319066146
236527,pikes,p,i,k,e,s,0.4793774319066146
316310,taped,t,a,p,e,d,0.4793774319066145
